Provincia,CodMun,Municipio,Extensión superficial (Km2). 2019,Perímetro (m). 2019,Altitud sobre el nivel del mar (m). 2019,Coordenadas del núcleo principal (grados). 2022,Número de núcleos que componen el municipio. 2021,Distancia a la capital (Km). 2019,Población total. 2021,Población. Hombres. 2021,Población. Mujeres. 2021,Población en núcleos. 2021,Población en diseminados. 2021,Edad media. 2021,Porcentaje de población menor de 20 años. 2021,Porcentaje de población mayor de 65 años. 2021,Variación relativa de la población en diez años (%). 2011-2021,Número de extranjeros. 2021,Principal procedencia de los extranjeros residentes. 2021,Porcentaje que representa respecto total de extranjeros. 2021,Emigraciones. 2021,Inmigraciones. 2021,Nacimientos. 2021,Defunciones. 2021,Matrimonios. 2021,Centros de Infantil. Curso 2020-2021,Centros de Primaria. Curso 2020-2021,Centros de Enseñanza Secundaria Obligatoria. Curso 2020-2021,Centros  de Bachillerato. Curso 2020-2021,Centros  C.F. de Grado Medio. Curso 2020-2021,Centros  C.F. de Grado Superior. Curso 2020-2021,Centros de educación de adultos. Curso 2020-2021,Bibliotecas públicas. 2020,Centros de salud. 2021,Consultorios. 2021,Viviendas familiares principales. 2011,Transacciones inmobiliarias. Vivienda nueva. 2021,Transacciones inmobiliarias. Vivienda segunda mano. 2021,Número de pantallas de cine. 2021,Elecciones Generales. Censo electoral. 2019,Elecciones Generales. Abstenciones. 2019,Elecciones Generales. Fuerza política 1. 2019,Elecciones Generales. Fuerza política 2. 2019,Elecciones Generales. Fuerza política 3. 2019,Elecciones Generales. Fuerza política 4. 2019,Elecciones Generales. Fuerza política 5. 2019,Elecciones al Parlamento. Censo electoral. 2022,Elecciones al Parlamento. Abstenciones. 2022,Elecciones al Parlamento. Fuerza política 1. 2022,Elecciones al Parlamento. Fuerza política 2. 2022,Elecciones al Parlamento. Fuerza política 3. 2022,Elecciones al Parlamento. Fuerza política 4. 2022,Elecciones al Parlamento. Fuerza política 5. 2022,Elecciones Locales. Censo electoral. 2019,Elecciones Locales. Abstenciones. 2019,Elecciones Locales. Fuerza política 1. 2019,Elecciones Locales. Fuerza política 2. 2019,Elecciones Locales. Fuerza política 3. 2019,Elecciones Locales. Fuerza política 4. 2019,Elecciones Locales. Fuerza política 5. 2019,Alcaldía. 2019,Superficie dedicada a cultivos herbáceos (ha). 2020,Principal cultivo herbáceo de regadío. 2020,Principal cultivo herbáceo de regadío (ha). 2020,Principal cultivo herbáceo de secano. 2020,Principal cultivo herbáceo de secano (ha). 2020,Superficie dedicada a cultivos leñosos (ha). 2020,Principal cultivo leñoso de regadío. 2020,Principal cultivo leñoso de regadío (ha). 2020,Principal cultivo leñoso de secano. 2020,Principal cultivo leñoso de secano (ha). 2020,Sin asalariados. 2021,Hasta 5 asalariados. 2021,Entre 6 y 19 asalariados. 2021,De 20 y más asalariados. 2021,Total establecimientos. 2021,Actividad 1. 2021,Actividad 2. 2021,Actividad 3. 2021,Actividad 4. 2021,Actividad 5. 2021,Vehículos turismos. 2021,Autorizaciones de transporte: taxis. 2017,Autorizaciones de transporte: mercancías. 2017,Autorizaciones de transporte: viajeros. 2017,Vehículos matriculados. 2021,Vehículos turismos matriculados. 2021,Oficinas de entidades de crédito. 2021,Consumo de energía eléctrica (MWh) (Endesa). 2020,Consumo de energía eléctrica residencial (MWh) (Endesa). 2020,Hoteles. 2020,Hostales y pensiones. 2020,Plazas en hoteles. 2020,Plazas en hostales y pensiones. 2020,Paro registrado. Mujeres. 2021,Paro registrado. Hombres. 2021,Paro registrado. Extranjeros. 2021,Tasa municipal de desempleo. 2021,Contratos registrados. Mujeres. 2021,Contratos registrados. Hombres. 2021,Contratos registrados. Indefinidos. 2021,Contratos registrados. Temporales. 2021,Contratos registrados. Extranjeros. 2021,Trabajadores eventuales agrarios subsidiados. Mujeres. 2021,Trabajadores eventuales agrarios subsidiados. Hombres. 2021,Presupuesto liquidado de ingresos (euros). 2020,Presupuesto liquidado de gastos (euros). 2020,Ingresos por habitante (euros). 2020,Gastos por habitante (euros). 2020,Número de declaraciones. 2020,Renta neta media declarada (euros). 2020,IBI de naturaleza urbana. Número de recibos. 2020,IBI de naturaleza rústica. Número titulares catastrales. 2020,Número de parcelas catastrales: Solares. 2020,Número de parcelas catastrales: Parcelas edificadas. 2020,Situaciones de alta en actividades empresariales. 2019,Situaciones de alta en actividades profesionales. 2019,Situaciones de alta en actividades artísticas. 2019,Bienes muebles. 2021,Bienes inmuebles. 2021,Bienes inmateriales. 2021,Url. 2021
Málaga,29069,Marbella,117.12,80502.44,24,"36.51, -4.885",11,57,147958,70871,77087,147892,66,41.5,21,15.6,6.7,38769,Reino Unido,12,9064,12228,1068,1142,382,78,41,27,17,7,6,4,6,3,3,48791,349,4279,16,87188,33169,PSOE : 15.864,VOX : 12.537,PP : 12.106,PODEMOS-IU : 5.534,C's : 4.608,89325,45469,PP : 20.676,PSOE-A : 9.167,VOX : 6.753,PorA : 2.534,Cs : 1.467,90921,43134,PP : 19.080,PSOE-A : 14.842,OSP : 3.235,C's : 2.597,IU : 2.046,PARTIDO POPULAR,42,Calabaza y calabacín,22,Huerta,1,64,Naranjo,11,Olivar aceituna de mesa,13,13418,7033,1333,357,22141,Sección G. Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas; reparación de vehículos de motor y motocicletas: 4.119,Sección F. Construcción: 3.244,Sección L. Actividades inmobiliarias: 3.129,"Sección M. Actividades profesionales, científicas y técnicas: 2.613",Sección I. Hostelería: 2.003,86850,277,445,399,4001,2506,63,747205,435021,55,29,14679,899,7963,5441,2952,19.3,34722,38041,8282,64434,15802,18,1,293418512.4,232694316.5,1677.9,1657.9,59794,17417,173202,2718,2812,18284,28278,5141,201,97,71,0,https://guiadigital.iaph.es/municipio/4523/marbella
Málaga,29070,Mijas,148.77,59804.13,400,"36.595, -4.638",17,29.4,86744,43088,43656,81936,4808,40.5,22.5,14.3,9.4,27479,Reino Unido,31.3,7026,8944,717,482,232,27,15,10,7,2,2,2,4,1,2,29523,459,2847,0,43686,16014,PSOE : 7.445,VOX : 6.980,PP : 4.867,PODEMOS-IU : 3.492,C's : 2.778,46888,23324,PP : 10.339,PSOE-A : 4.433,VOX : 3.855,PorA : 1.573,Cs : 1.237,46295,21968,PP : 7.322,PSOE-A : 6.610,C's : 5.120,PODEMOS : 1.415,VOX : 1.339,PARTIDO SOCIALISTA OBRERO ESPAÑOL,93,Plantas ornamentales,19,Cereales de invierno para forrajes,30,651,Aguacate,167,Olivar aceituna de aceite,402,5028,2127,367,144,7666,Sección G. Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas; reparación de vehículos de motor y motocicletas: 1.585,Sección F. Construcción: 1.270,Sección L. Actividades inmobiliarias: 764,Sección N. Actividades administrativas y servicios auxiliares: 745,Sección I. Hostelería: 643,48468,100,203,121,2257,1288,22,306222,194603,8,2,2043,29,5288,3495,2033,22.1,6434,12372,2163,16629,4240,8,0,121377373.1,90849937.9,1171.9,1253,34264,14778,91452,6279,3622,18429,10581,1833,125,1,23,1,https://guiadigital.iaph.es/municipio/4524/mijas
Málaga,29071,Moclinejo,14.28,18310.7,439,"36.771, -4.254",2,19.9,1244,651,593,996,248,41.6,19.9,15.5,-4.5,70,Reino Unido,50,32,33,5,10,2,4,2,0,0,0,0,0,1,0,2,455,0,8,0,980,400,PSOE : 229,PP : 124,VOX : 98,PODEMOS-IU : 55,C's : 37,953,448,PP : 279,PSOE-A : 119,VOX : 52,PorA : 15,ADELANTE ANDALUCÍA-ANDALUCISTAS : 13,1027,144,PP : 374,PSOE-A : 252,POR MI PUEBLO : 140,ADELANTE : 108,-,PARTIDO SOCIALISTA OBRERO ESPAÑOL,2,Lechuga,1,-,0,428,Aguacate,20,Olivar aceituna de aceite,270,44,29,3,1,77,Sección G. Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas; reparación de vehículos de motor y motocicletas: 17,"Sección A. Agricultura, ganadería, silvicultura y pesca: 14",Sección F. Construcción: 11,Sección N. Actividades administrativas y servicios auxiliares: 6,Sección I. Hostelería: 5,605,0,15,0,22,9,0,2421,1350,0,0,0,0,51,64,3,23.7,468,236,40,664,23,35,10,1874193.6,2461670.8,1959.9,480.9,424,9084,821,1284,281,526,80,6,0,0,1,3,https://guiadigital.iaph.es/municipio/4525/moclinejo
Málaga,29072,Mollina,74.54,51349.31,476,"37.126, -4.656",1,62.1,5341,2675,2666,4469,872,45.5,18.6,23.5,1.1,1178,Reino Unido,77.9,385,362,40,53,15,2,1,1,0,0,0,2,1,1,0,2159,11,61,0,3291,931,PSOE : 1.046,PP : 406,VOX : 373,PODEMOS-IU : 257,C's : 147,3428,1340,PP : 846,PSOE-A : 672,VOX : 249,PorA : 145,ADELANTE ANDALUCÍA-ANDALUCISTAS : 55,3627,900,PSOE-A : 1.633,PP : 713,MOLLINA SI : 261,ADELANTE : 38,-,PARTIDO SOCIALISTA OBRERO ESPAÑOL,870,Avena,31,Cebada,191,4830,Olivar aceituna de aceite,1090,Olivar aceituna de aceite,3173,222,176,57,12,467,Sección G. Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas; reparación de vehículos de motor y motocicletas: 120,"Sección A. Agricultura, ganadería, silvicultura y pesca: 107",Sección I. Hostelería: 50,Sección F. Construcción: 47,Sección C. Industria manufacturera: 29,3204,1,49,1,84,51,3,16947,7479,*,*,*,*,223,153,30,19.8,1172,2754,152,3774,237,87,27,5879426.7,4771901.9,965.4,558.9,2197,10819,4331,1273,674,2320,574,51,4,6,23,3,https://guiadigital.iaph.es/municipio/4526/mollina
Málaga,29073,Monda,57.65,34031.43,364,"36.63, -4.832",1,43.9,2762,1437,1325,2282,480,41.3,21.5,16.2,11.1,600,Marruecos,28.7,182,274,20,17,10,2,1,1,0,0,0,2,1,0,1,987,1,34,0,1657,575,PSOE : 431,PODEMOS-IU : 210,VOX : 175,PP : 152,C's : 51,1753,816,PP : 332,PSOE-A : 253,PorA : 164,VOX : 106,Cs : 26,1744,436,ADELANTE : 659,PP : 314,PSOE-A : 297,C's : 13,-,ADELANTE-SEVILLA:PODEMOS-IZQUIERDA UNIDA ANDALUCÍA PRIMAVERA ANDALUZA,32,Ajo,2,Cereales de invierno para forrajes,20,587,Naranjo,44,Olivar aceituna de aceite,427,139,59,16,5,219,Sección G. Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas; reparación de vehículos de motor y motocicletas: 51,Sección F. Construcción: 26,Sección I. Hostelería: 19,Sección C. Industria manufacturera: 19,"Sección M. Actividades profesionales, científicas y técnicas: 18",1382,0,28,0,44,34,2,14346,9392,*,*,*,*,183,140,66,25.8,428,488,87,829,139,0,1,2530902.2,2320456,977,460.3,1091,11737,2689,1870,121,1832,293,45,2,0,7,1,https://guiadigital.iaph.es/municipio/4527/monda
Málaga,29903,Montecorto,54.5,43911.45,491,"36.816, -5.297",1,104.5,572,303,269,490,82,48.6,13.8,23.6,-16,30,Reino Unido,43.3,18,39,1,12,2,1,1,0,0,0,0,0,0,0,0,-,0,8,0,485,159,PSOE : 153,PP : 57,VOX : 42,C's : 29,PODEMOS-IU : 28,485,193,PP : 148,PSOE-A : 83,VOX : 22,PorA : 21,Cs : 7,498,90,PSOE-A : 226,MÁS MONTECORTO : 160,PP : 12,-,-,PARTIDO SOCIALISTA OBRERO ESPAÑOL,1559,Patata media estación,0,Trigo,402,510,Olivar aceituna de aceite,1,Olivar aceituna de aceite,460,25,15,2,0,42,Sección G. Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas; reparación de vehículos de motor y motocicletas: 9,"Sección A. Agricultura, ganadería, silvicultura y pesca: 9",Sección F. Construcción: 6,Sección I. Hostelería: 6,"Sección M. Actividades profesionales, científicas y técnicas: 2",-,0,0,0,-,-,0,0,0,0,0,0,0,38,26,3,25.9,42,58,32,68,2,8,5,0,0,0,0,244,8503,436,398,30,380,47,2,0,-,-,-,-
Málaga,29074,Montejaque,45.47,32662.13,692,"36.734, -5.251",1,100.3,938,468,470,910,28,49,15.1,29.1,-10.5,58,Reino Unido,62.1,25,37,3,14,2,1,1,1,0,0,0,1,1,0,1,435,0,15,0,771,210,PSOE : 253,VOX : 115,PP : 110,C's : 38,PODEMOS-IU : 29,761,264,PP : 243,PSOE-A : 161,VOX : 42,Cs : 24,PorA : 15,815,159,ADIA : 430,PSOE-A : 205,PP : 7,-,-,AGRUPACION DEMOCRATICA INDEPENDIENTE ANDALUCIA,67,Huerta,0,Triticale,44,258,Olivar aceituna de aceite,0,Olivar aceituna de aceite,253,122,85,24,6,237,Sección G. Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas; reparación de vehículos de motor y motocicletas: 80,Sección N. Actividades administrativas y servicios auxiliares: 77,Sección H. Transporte y almacenamiento: 20,Sección I. Hostelería: 14,"Sección A. Agricultura, ganadería, silvicultura y pesca: 12",11229,1,5,1,4529,3803,1,0,0,0,0,0,0,56,36,4,28.2,120,153,2,271,27,8,8,1453635.8,1298630.4,1318.4,644.5,397,10813,1220,318,187,796,174,8,0,0,10,2,https://guiadigital.iaph.es/municipio/4528/montejaque
Málaga,29075,Nerja,85.07,51131.79,22,"36.745, -3.877",4,51.1,21018,10357,10661,20477,541,46,17.2,24,-5.7,5441,Reino Unido,31.2,1382,1229,132,182,44,13,7,2,2,2,0,2,1,1,1,8306,77,434,0,12886,4594,PSOE : 2.332,PP : 2.243,VOX : 1.678,PODEMOS-IU : 1.018,C's : 578,12897,6071,PP : 3.247,PSOE-A : 1.328,VOX : 892,PorA : 557,PUM+J : 217,15300,6451,PP : 3.676,PSOE-A : 2.470,ADELANTE : 944,C's : 687,UPNer : 515,PARTIDO POPULAR,213,Tomate,83,-,0,554,Aguacate,205,Olivar aceituna de aceite,102,1346,817,122,29,2314,Sección G. Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas; reparación de vehículos de motor y motocicletas: 488,Sección I. Hostelería: 406,Sección F. Construcción: 291,Sección L. Actividades inmobiliarias: 213,Sección N. Actividades administrativas y servicios auxiliares: 138,9878,29,93,91,453,165,11,74889,41539,24,28,2966,673,1407,1115,377,28.3,3184,3749,693,6240,1174,6,4,30499927.9,29954102.1,1450.6,901,8837,11913,23204,1603,697,7344,3425,428,23,18,36,1,https://guiadigital.iaph.es/municipio/4529/nerja
Málaga,29076,Ojén,85.6,50596.41,310,"36.564, -4.856",3,53.8,4023,2062,1961,3672,351,41.1,21.2,14.5,24,971,Reino Unido,19.7,307,543,27,31,14,3,2,2,1,0,0,2,1,0,1,1421,67,173,0,2354,856,PSOE : 504,VOX : 376,PP : 212,C's : 138,PODEMOS-IU : 130,2496,1220,PP : 518,PSOE-A : 287,VOX : 234,PorA : 74,Cs : 36,2437,828,PSOE-A : 795,POR MI PUEBLO : 404,PP : 363,IU : 18,-,PARTIDO SOCIALISTA OBRERO ESPAÑOL,26,Cebolla,6,Avena,0,465,Naranjo,27,Olivar aceituna de aceite,225,174,87,8,3,272,Sección F. Construcción: 56,Sección G. Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas: 41,Sección I. Hostelería: 30,"Sección M. Actividades profesionales, científicas y técnicas: 28",Sección L. Actividades inmobiliarias: 24,2227,1,23,2,118,74,1,11220,7708,*,*,*,*,217,155,78,18.8,164,477,68,573,140,0,0,6485094.6,4415275,1327.5,1486.6,1698,14582,4211,2003,444,1084,353,65,3,0,3,0,https://guiadigital.iaph.es/municipio/4530/ojen
Málaga,29077,Parauta,44.49,35740.07,813,"36.656, -5.129",1,89.5,251,129,122,234,17,47.8,15.1,26.3,-5.3,8,Reino Unido,37.5,10,32,1,1,1,1,1,0,0,0,0,0,0,0,1,109,0,10,0,207,72,PSOE : 61,VOX : 34,PP : 24,PODEMOS-IU : 8,C's : 4,215,89,PSOE-A : 67,PP : 26,VOX : 19,ADELANTE ANDALUCÍA-ANDALUCISTAS : 6,Cs : 2,216,29,PSOE-A : 137,PP : 48,-,-,-,PARTIDO SOCIALISTA OBRERO ESPAÑOL,2,Batata y boniato,1,Cereales de invierno para forrajes,0,207,-,0,Castaño,169,12,8,3,0,23,Sección G. Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas; reparación de vehículos de motor y motocicletas: 6,Sección I. Hostelería: 6,Sección H. Transporte y almacenamiento: 2,"Sección R. Actividades artísticas, recreativas y de entretenimiento: 2","Sección A. Agricultura, ganadería, silvicultura y pesca: 1",102,0,5,0,8,3,0,0,0,*,*,*,*,8,8,2,13.5,65,43,6,102,7,0,0,750368,627312.9,2499.3,369,73,8775,298,314,32,232,26,0,2,0,2,1,https://guiadigital.iaph.es/municipio/4531/parauta
Málaga,29079,Periana,58.73,34125.01,551,"36.927, -4.188",17,43.2,3159,1644,1515,2934,225,45.1,17.5,21.1,-11.5,355,Reino Unido,29.6,88,158,25,43,18,4,3,1,1,1,0,2,1,0,2,1371,0,30,0,2326,717,PSOE : 675,VOX : 283,PP : 261,PODEMOS-IU : 222,C's : 98,2391,994,PP : 518,PSOE-A : 433,VOX : 162,PorA : 162,ADELANTE ANDALUCÍA-ANDALUCISTAS : 29,2418,505,PSOE-A : 1.193,IU : 527,PP : 123,-,-,PARTIDO SOCIALISTA OBRERO ESPAÑOL,322,Tomate,31,Cereales de invierno para forrajes,63,2900,Olivar aceituna de aceite,539,Olivar aceituna de aceite,2220,161,160,11,5,337,"Sección A. Agricultura, ganadería, silvicultura y pesca: 137",Sección G. Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas: 47,Sección F. Construcción: 43,Sección I. Hostelería: 26,Sección H. Transporte y almacenamiento: 18,1932,5,46,13,48,30,1,6739,4417,0,0,0,0,157,149,51,26.3,686,1090,56,1720,274,104,43,3546121.7,3299851.1,981.8,451.1,1464,8279,3246,2328,578,2309,258,21,0,0,16,2,https://guiadigital.iaph.es/municipio/4532/periana
Málaga,29080,Pizarra,63.6,40687.58,86,"36.766, -4.709",4,31.8,9572,4801,4771,8686,886,40.9,22.4,15.1,4.8,644,Rumanía,26.9,312,413,85,78,32,6,3,1,1,0,0,2,1,1,0,3206,5,61,0,6940,2264,PSOE : 1.502,VOX : 1.056,PP : 1.008,PODEMOS-IU : 578,C's : 294,7226,3193,PP : 2.025,PSOE-A : 656,VOX : 562,PorA : 374,PACMA : 107,7045,2274,PP : 2.833,PSOE-A : 1.384,IU : 359,PODEMOS : 95,-,PARTIDO POPULAR,458,Cebada,34,Trigo,106,2298,Limonero,818,Almendro,216,363,253,60,11,687,Sección G. Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas; reparación de vehículos de motor y motocicletas: 175,Sección F. Construcción: 98,"Sección A. Agricultura, ganadería, silvicultura y pesca: 89",Sección I. Hostelería: 68,Sección S. Otros servicios: 41,4905,4,79,6,104,61,4,23990,13185,*,*,*,*,703,389,66,23.8,1037,1588,201,2424,332,24,12,7849779,9434152.7,1025.3,399.7,3874,12920,4651,2385,631,2954,856,93,6,25,26,1,https://guiadigital.iaph.es/municipio/4533/pizarra
Málaga,29081,Pujerra,24.39,27547.74,776,"36.613, -5.149",1,92.6,298,154,144,294,4,50.6,10.1,29.9,-13.1,30,Rumanía,73.3,8,9,0,0,1,0,0,0,0,0,0,0,0,0,1,140,0,0,0,250,65,PSOE : 67,VOX : 56,PP : 45,C's : 9,PODEMOS-IU : 3,241,100,PP : 74,PSOE-A : 30,VOX : 22,Cs : 3,ADELANTE ANDALUCÍA-ANDALUCISTAS : 1,258,19,PSOE-A : 156,PP : 76,IU : 2,-,-,PARTIDO SOCIALISTA OBRERO ESPAÑOL,0,-,0,-,0,710,Olivar aceituna de mesa,51,Castaño,658,7,6,1,0,14,Sección G. Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas; reparación de vehículos de motor y motocicletas: 4,Sección I. Hostelería: 2,Sección C. Industria manufacturera: 2,"Sección A. Agricultura, ganadería, silvicultura y pesca: 1",Sección H. Transporte y almacenamiento: 1,147,0,0,0,1,1,1,0,0,0,0,0,0,10,7,2,15.5,104,146,1,249,44,1,2,624605.2,801696.6,2726.9,306,81,9451,271,343,20,223,16,1,2,0,0,5,https://guiadigital.iaph.es/municipio/4534/pujerra
Málaga,29082,Rincón de la Victoria,28.46,27688.38,3,"36.716, -4.285",4,12.4,49790,24348,25442,44652,5138,40.4,23.7,13.7,23.4,3662,Italia,14.4,2388,3123,401,331,179,25,10,6,4,1,1,3,4,1,3,15037,115,779,10,34683,9932,PSOE : 6.348,PP : 5.815,VOX : 4.893,PODEMOS-IU : 3.339,C's : 2.673,37119,14143,PP : 11.098,PSOE-A : 3.974,VOX : 3.002,PorA : 2.164,Cs : 965,34810,14369,PP : 6.455,PSOE-A : 4.557,POR MI PUEBLO : 2.195,C's : 2.097,IU : 1.932,PARTIDO POPULAR,10,Plantas ornamentales,7,Pimiento,0,422,Aguacate,50,Olivar aceituna de aceite,161,1952,934,172,46,3104,Sección G. Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas; reparación de vehículos de motor y motocicletas: 687,"Sección M. Actividades profesionales, científicas y técnicas: 356",Sección F. Construcción: 308,Sección I. Hostelería: 274,Sección N. Actividades administrativas y servicios auxiliares: 220,22665,24,188,41,990,602,10,115614,78493,5,2,616,35,2542,1657,336,18.1,3507,4007,769,6743,743,18,2,39919225.8,38124707.3,893.1,553.9,23495,21607,40464,2359,1062,5092,3782,1259,56,0,37,3,https://guiadigital.iaph.es/municipio/4535/rincon-de-la-victoria
Málaga,29083,Riogordo,39.97,35371.02,381,"36.915, -4.294",1,36.5,2734,1423,1311,2350,384,46.7,15.7,23.8,-12.6,371,Reino Unido,50.9,130,176,22,36,5,2,1,1,0,0,0,2,0,0,1,1150,0,24,0,2063,592,PSOE : 639,PP : 379,VOX : 251,PODEMOS-IU : 89,C's : 59,2025,738,PP : 606,PSOE-A : 428,VOX : 110,PorA : 59,ADELANTE ANDALUCÍA-ANDALUCISTAS : 16,2186,400,PP : 1.059,PSOE-A : 694,-,-,-,PARTIDO POPULAR,222,Cebolla,5,Trigo,76,2386,Olivar aceituna de aceite,12,Olivar aceituna de aceite,2086,117,106,13,3,239,"Sección A. Agricultura, ganadería, silvicultura y pesca: 63",Sección G. Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas: 37,Sección F. Construcción: 32,Sección N. Actividades administrativas y servicios auxiliares: 23,Sección I. Hostelería: 20,2089,0,39,0,80,61,1,6001,3900,*,*,*,*,100,92,11,20.9,471,646,40,1077,127,65,21,2992049.4,2681457.2,925.9,456.5,1035,8799,1805,2013,303,1359,257,22,0,0,8,5,https://guiadigital.iaph.es/municipio/4536/riogordo
Málaga,29084,Ronda,397.66,166738.74,721,"36.737, -5.165",6,91.5,33624,16295,17329,31898,1726,43.8,19.1,19.2,-5.5,1189,Marruecos,16.2,1174,1054,232,401,118,17,13,8,4,4,3,2,3,2,3,13594,22,391,5,27199,9097,PSOE : 5.446,VOX : 4.092,PP : 4.070,C's : 1.703,PODEMOS-IU : 1.647,26956,11601,PP : 7.796,PSOE-A : 3.204,VOX : 1.902,PorA : 885,Cs : 544,27526,11547,PP : 5.460,PSOE-A : 4.196,A.P.R. : 1.992,IU : 1.031,C's : 1.002,PARTIDO POPULAR,6454,Haba verde,70,Trigo,1729,4409,Olivar aceituna de aceite,269,Olivar aceituna de aceite,3618,1558,1218,191,59,3026,Sección G. Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas; reparación de vehículos de motor y motocicletas: 752,Sección I. Hostelería: 408,Sección F. Construcción: 273,"Sección A. Agricultura, ganadería, silvicultura y pesca: 247","Sección M. Actividades profesionales, científicas y técnicas: 191",18097,18,223,80,503,307,15,104524,59200,44,9,2193,173,2262,1476,160,24.6,4693,5615,774,9519,405,81,12,33938619,29568224.7,816.6,514.8,15952,15929,25640,5259,377,5689,4238,645,21,1417,187,6,https://guiadigital.iaph.es/municipio/4537/ronda
Málaga,29085,Salares,10.28,20792.07,550,"36.854, -4.024",1,50.3,173,88,85,161,12,46.4,18.5,22.5,-25.4,13,Reino Unido,76.9,12,11,0,5,1,0,0,0,0,0,0,0,0,0,1,111,0,2,0,138,40,PSOE : 39,VOX : 23,PP : 14,PODEMOS-IU : 11,C's : 3,131,35,PP : 36,PSOE-A : 35,VOX : 10,PorA : 4,ADELANTE ANDALUCÍA-ANDALUCISTAS : 3,157,23,PSOE-A : 74,PP : 52,-,-,-,PARTIDO SOCIALISTA OBRERO ESPAÑOL,18,Pimiento,3,Otras leguminosas,0,275,Aguacate,20,Olivar aceituna de aceite,143,13,1,1,0,15,Sección G. Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas; reparación de vehículos de motor y motocicletas: 7,"Sección M. Actividades profesionales, científicas y técnicas: 2","Sección A. Agricultura, ganadería, silvicultura y pesca: 1",Sección I. Hostelería: 1,Sección N. Actividades administrativas y servicios auxiliares: 1,219,0,0,0,5,2,0,354,230,0,0,0,0,6,13,1,28.2,46,31,1,76,2,6,2,868522.4,1088206.8,4924,389.9,72,6790,280,423,16,264,13,2,0,0,11,1,https://guiadigital.iaph.es/municipio/4538/salares
Málaga,29086,Sayalonga,18.29,27253.68,362,"36.798, -4.012",2,43.2,1614,832,782,929,685,50.5,12.9,30.9,3.7,715,Reino Unido,27.7,127,139,3,7,0,2,1,0,0,0,0,0,1,0,2,670,0,15,0,770,291,PSOE : 204,PP : 100,VOX : 95,PODEMOS-IU : 43,C's : 22,773,424,PP : 141,PSOE-A : 110,VOX : 55,PorA : 21,ADELANTE ANDALUCÍA-ANDALUCISTAS : 9,906,187,PSOE-A : 384,PP : 314,-,-,-,PARTIDO SOCIALISTA OBRERO ESPAÑOL,12,Patata extratemprana,4,Otras leguminosas,0,832,Aguacate,98,Olivar aceituna de aceite,403,92,40,2,2,136,"Sección A. Agricultura, ganadería, silvicultura y pesca: 44",Sección G. Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas: 23,Sección F. Construcción: 20,Sección I. Hostelería: 10,"Sección M. Actividades profesionales, científicas y técnicas: 9",751,1,3,1,30,19,0,3980,2894,0,0,0,0,50,63,9,27.6,284,161,12,433,36,37,11,1862354,1964511.9,1299.3,459.4,575,8206,739,2160,50,617,121,13,0,0,2,2,https://guiadigital.iaph.es/municipio/4539/sayalonga
Málaga,29087,Sedella,31.6,35534.2,696,"36.863, -4.033",2,48.6,592,336,256,371,221,53.4,9.1,31.8,-19.2,204,Reino Unido,58.3,50,76,2,10,0,0,0,0,0,0,0,0,0,0,1,346,1,16,0,363,114,PSOE : 77,PODEMOS-IU : 59,VOX : 48,PP : 36,C's : 11,360,128,PP : 82,PorA : 76,PSOE-A : 39,VOX : 25,ADELANTE ANDALUCÍA-ANDALUCISTAS : 2,520,122,IU : 286,PSOE-A : 103,PP : 5,-,-,IZQUIERDA UNIDA,36,Cebolla,6,-,0,663,Aguacate,20,Olivar aceituna de aceite,398,30,4,2,0,36,Sección G. Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas; reparación de vehículos de motor y motocicletas: 8,"Sección M. Actividades profesionales, científicas y técnicas: 6","Sección A. Agricultura, ganadería, silvicultura y pesca: 5",Sección F. Construcción: 5,Sección I. Hostelería: 5,356,0,0,0,16,12,0,1235,914,0,0,0,0,12,26,5,20.2,78,151,3,226,16,7,6,1074387.1,821384,1231.5,421.4,224,7859,598,1519,67,516,27,11,0,0,10,3,https://guiadigital.iaph.es/municipio/4540/sedella
